begin	e-	H2	=>	e-	H2	// Phelps, typ reakce = elastic
	 2.120951E+02  3.680811E-23
	 2.442053E+02  9.704306E-32
	 2.811769E+02  3.882642E-52
	 3.237458E+02  5.969651E-95
	 3.727594E+02  4.034779E-177
	 4.291934E+02  0.000000E+00
	 4.941713E+02  0.000000E+00
	 5.689866E+02  0.000000E+00
	 6.551286E+02  0.000000E+00
	 7.543120E+02  0.000000E+00
	 8.685114E+02  0.000000E+00
	 1.000000E+03  0.000000E+00
end

begin	e-	H2	=>	e-	H+	H	e-	// hydhel
	 0	0
	 1.000000E+00  0.000000E+00
	 1.151395E+00  0.000000E+00
	 1.325711E+00  0.000000E+00
	 1.526418E+00  0.000000E+00
	 1.757511E+00  0.000000E+00
	 2.023590E+00  0.000000E+00
	 2.329952E+00  0.000000E+00
	 2.682696E+00  0.000000E+00
	 3.088844E+00  0.000000E+00
	 3.556480E+00  0.000000E+00
	 4.094915E+00  0.000000E+00
	 4.714866E+00  0.000000E+00
	 5.428675E+00  0.000000E+00
	 6.250552E+00  0.000000E+00
	 7.196857E+00  0.000000E+00
	 8.286428E+00  0.000000E+00
	 9.540955E+00  0.000000E+00
	 1.098541E+01  0.000000E+00
	 1.264855E+01  0.000000E+00
	 1.456348E+01  0.000000E+00
	 1.676833E+01  0.000000E+00
	 1.930698E+01  6.511428E-20
	 2.222996E+01  2.886270E-19
	 2.559548E+01  7.003862E-19
	 2.947052E+01  1.184763E-18
	 3.393222E+01  1.641841E-18
	 3.906940E+01  2.062768E-18
	 4.498433E+01  2.489343E-18
	 5.179475E+01  2.966241E-18
	 5.963623E+01  3.517579E-18
	 6.866488E+01  4.136240E-18
	 7.906043E+01  4.778594E-18
	 9.102982E+01  5.367674E-18
	 1.048113E+02  5.810178E-18
	 1.206793E+02  6.025595E-18
	 1.389495E+02  5.975324E-18
	 1.599859E+02  5.676122E-18
	 1.842070E+02  5.190906E-18
	 2.120951E+02  4.603864E-18
	 2.442053E+02  3.994281E-18
	 2.811769E+02  3.420089E-18
	 3.237458E+02  2.913623E-18
	 3.727594E+02  2.485733E-18
	 4.291934E+02  2.133008E-18
	 4.941713E+02  1.844480E-18
	 5.689866E+02  1.606435E-18
	 6.551286E+02  1.405377E-18
	 7.543120E+02  1.229745E-18
	 8.685114E+02  1.070894E-18
	 1.000000E+03  9.235882E-19
end

begin	e-	H2+	=>	e-	H+	H		// hydhel
	 0	0     
	 1.000000E+00  0.000000E+00
	 1.151395E+00  0.000000E+00
	 1.325711E+00  0.000000E+00
	 1.526418E+00  0.000000E+00
	 1.757511E+00  0.000000E+00
	 2.023590E+00  0.000000E+00
	 2.329952E+00  0.000000E+00
	 2.682696E+00  1.600214E-17
	 3.088844E+00  1.030156E-16
	 3.556480E+00  3.617307E-16
	 4.094915E+00  7.974015E-16
	 4.714866E+00  1.239445E-15
	 5.428675E+00  1.493621E-15
	 6.250552E+00  1.506301E-15
	 7.196857E+00  1.350664E-15
	 8.286428E+00  1.128688E-15
	 9.540955E+00  9.108562E-16
	 1.098541E+01  7.285798E-16
	 1.264855E+01  5.882020E-16
	 1.456348E+01  4.849289E-16
	 1.676833E+01  4.109461E-16
	 1.930698E+01  3.588926E-16
	 2.222996E+01  3.228678E-16
	 2.559548E+01  2.984199E-16
	 2.947052E+01  2.822269E-16
	 3.393222E+01  2.717577E-16
	 3.906940E+01  2.650053E-16
	 4.498433E+01  2.603112E-16
	 5.179475E+01  2.562744E-16
	 5.963623E+01  2.517270E-16
	 6.866488E+01  2.457555E-16
	 7.906043E+01  2.377405E-16
	 9.102982E+01  2.273889E-16
	 1.048113E+02  2.147355E-16
	 1.206793E+02  2.001054E-16
	 1.389495E+02  1.840380E-16
	 1.599859E+02  1.671893E-16
	 1.842070E+02  1.502314E-16
	 2.120951E+02  1.337683E-16
	 2.442053E+02  1.182807E-16
	 2.811769E+02  1.041008E-16
	 3.237458E+02  9.141521E-17
	 3.727594E+02  8.028456E-17
	 4.291934E+02  7.067338E-17
	 4.941713E+02  6.248055E-17
	 5.689866E+02  5.556652E-17
	 6.551286E+02  4.977439E-17
	 7.543120E+02  4.494471E-17
	 8.685114E+02  4.092459E-17
	 1.000000E+03  3.757253E-17
end

begin	e-	H2+	=>	e-	H+	H+	e-	// hydhel
 0	0
	 1.000000E+00  0.000000E+00
	 1.151395E+00  0.000000E+00
	 1.325711E+00  0.000000E+00
	 1.526418E+00  0.000000E+00
	 1.757511E+00  0.000000E+00
	 2.023590E+00  0.000000E+00
	 2.329952E+00  0.000000E+00
	 2.682696E+00  0.000000E+00
	 3.088844E+00  0.000000E+00
